	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
53	-58.41021455745641	21.1196642862264	0.0	1.0	0.99152848	1.0	[0.15, 0.15, 0.15, 0.15]	1.9985836490268092	0.04678917488085564	15.0	1.2329683748263836
54	-59.04142528147444	22.630972574094073	1.0	1.0	0.99136864	1.0	[0.15, 0.04605029546708405, 0.15, 0.15]	-0.6312107240180228	0.021018226231349777	15.0	1.5113082878676742
55	-58.6684646861234	24.211095149731953	0.0	1.0	0.9912088	1.0	[0.15, 0.01674205599870728, 0.15, 0.15]	0.3729605953510422	0.05439720579542362	18.0	1.5801225756378787
56	-59.9773393724127	25.673168335671	2.0	1.0	0.99104896	1.0	[0.15, 0.043891323008560884, 0.07316808945555309, 0.15]	-1.3088746862893008	0.012961464041699521	18.0	1.4620731859390474
57	-61.355251258042735	27.17588470472832	0.0	1.0	0.99088912	1.0	[0.15, 0.01948050693840812, 0.07600492064591981, 0.15]	-1.3779118856300363	0.020039169875392355	21.0	1.5027163690573166
58	-65.19202693908521	28.74600825819528	2.0	1.0	0.99072928	1.0	[0.15, 0.005752383624932209, 0.15, 0.15]	-3.8367756810424787	0.01229066565980582	21.0	1.5701235534669584
59	-69.88786261011175	30.31874570122296	0.0	1.0	0.99056944	1.0	[0.15, 0.003225032332717735, 0.15, 0.15]	-4.695835671026543	0.020306263368158366	24.0	1.5727374430276797
60	-73.29301222264976	31.84586345288697	0.0	1.0	0.9904096	1.0	[0.15, 0.00531402961753813, 0.05337027775865528, 0.15]	-3.405149612538006	0.04065723601962001	27.0	1.5271177516640124
61	-79.459412059644	33.345855402063926	0.0	1.0	0.99024976	1.0	[0.15, 0.003815131183379375, 0.01811395416944335, 0.15]	-6.166399836994228	0.03841538904586456	30.0	1.4999919491769567
62	-87.12203307108551	34.89553837463741	0.0	1.0	0.99008992	1.0	[0.15, 0.006463718299877867, 0.007146653655596744, 0.15]	-7.662621011441514	0.027697697693764445	33.0	1.5496829725734858
63	-92.14906738152314	36.38284489589047	2.0	1.0	0.98993008	1.0	[0.15, 0.009940853728207246, 0.021577643910945594, 0.15]	-5.0270343104376325	0.015783720567230278	33.0	1.487306521253064
64	-96.96433665611873	37.89320555881109	1.0	1.0	0.98977024	1.0	[0.15, 0.01596592561256349, 0.016295263629151308, 0.15]	-4.815269274595596	0.011376938392431628	33.0	1.5103606629206219
65	-101.79090384862957	39.37750252950442	2.0	1.0	0.9896104	1.0	[0.15, 0.010740065683076689, 0.022294040565580157, 0.15]	-4.826567192510829	0.011577104345821404	33.0	1.4842969706933256
66	-107.6339231505993	40.90562503957681	1.0	1.0	0.98945056	1.0	[0.15, 0.013140603687599913, 0.012012954224056979, 0.15]	-5.8430193019697265	0.012803432044822172	33.0	1.5281225100723939
67	-112.45139948321675	42.39384047886001	2.0	1.0	0.98929072	1.0	[0.15, 0.011212094040377844, 0.021510862248845918, 0.15]	-4.8174763326174475	0.011647227323564668	33.0	1.4882154392831928
68	-120.77420614052409	43.93232497131788	0.0	1.0	0.98913088	1.0	[0.15, 0.004460810954391611, 0.009988105381627093, 0.15]	-8.32280665730734	0.009314550774729572	36.0	1.538484492457878
69	-127.53755274669471	45.42735867493803	2.0	1.0	0.98897104	1.0	[0.15, 0.00505265260166931, 0.019300023747509214, 0.15]	-6.763346606170635	0.013579472958294135	36.0	1.495033703620148
70	-131.13051809058283	46.9563531682045	2.0	1.0	0.9888112	1.0	[0.15, 0.012088473806342391, 0.04193300007075018, 0.15]	-3.5929653438881215	0.017030009192398676	36.0	1.5289944932664703
71	-135.3263781459717	48.433790420138685	1.0	1.0	0.98865136	1.0	[0.15, 0.014333371361462042, 0.024076171170991714, 0.15]	-4.195860055388876	0.013937213750213527	36.0	1.4774372519341812
72	-138.89454218666913	49.9240243769384	1.0	1.0	0.98849152	1.0	[0.15, 0.15, 0.014765394120003696, 0.06232822873228545]	-3.5681640406974413	0.015406918199403366	36.0	1.490233956799714
73	-141.25679991037507	51.4373067003658	2.0	1.0	0.98833168	1.0	[0.15, 0.15, 0.020257156492513372, 0.15]	-2.3622577237059406	0.0105056459783392	36.0	1.5132823234274015
74	-144.9180746504058	52.97210041989439	2.0	1.0	0.98817184	1.0	[0.15, 0.013441325038659148, 0.03541872701655739, 0.15]	-3.6612747400307413	0.014480185676567062	36.0	1.5347937195285846
75	-147.11696874831884	54.45237428821372	2.0	1.0	0.988012	1.0	[0.15, 0.02011194262620763, 0.0705176597579095, 0.15]	-2.1988940979130533	0.015967551580280535	36.0	1.4802738683193275
76	-150.33708665215738	55.9787207845155	1.0	1.0	0.98785216	1.0	[0.15, 0.017163491621143598, 0.03711710642765049, 0.15]	-3.2201179038385335	0.01431993264971475	36.0	1.5263464963017823
77	-153.11915596136208	57.485269319815245	2.0	1.0	0.98769232	1.0	[0.15, 0.016483726357439554, 0.05403127002689094, 0.15]	-2.7820693092046875	0.011025250108843981	36.0	1.5065485352997434
78	-154.56914345317924	58.90992001619554	2.0	1.0	0.98753248	1.0	[0.15, 0.026493445202553863, 0.10816526393143748, 0.15]	-1.4499874918171434	0.01659780791756057	36.0	1.4246506963802998
79	-155.42557492094159	60.413966326657956	2.0	1.0	0.98737264	1.0	[0.15, 0.036360628409359, 0.15, 0.15]	-0.8564314677623618	0.014903971148314174	36.0	1.504046310462413
