	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
975	-236.9199961698984	22.00896050359957	2.0	24.0	1.0	[0.15, 0.045262741203623134, 0.0014676933981083592, 0.15]	-13.897376465458487	0.0003560887686110042	28.800000000000008	1.372452485137662
976	-251.0729074630074	23.380956665391864	2.0	24.0	1.0	[0.15, 0.0456026121260398, 0.001416634542302542, 0.15]	-14.152911293108977	0.0005327537705323786	30.60000000000001	1.3719961617922931
977	-265.1000577696359	24.753096655313566	2.0	24.0	1.0	[0.15, 0.04548891998976645, 0.0014412428637084994, 0.15]	-14.027150306628478	0.0003042342985484646	32.400000000000006	1.3721399899217017
978	-279.7523787452145	26.125861546768284	2.0	24.0	1.0	[0.15, 0.0451499889501912, 0.0013280432594478203, 0.15]	-14.652320975578633	0.000279594963034275	34.2	1.372764891454718
979	-294.1774992382219	27.497637226244322	2.0	24.0	1.0	[0.15, 0.04580354135318686, 0.0013657114203095297, 0.15]	-14.42512049300738	0.0005448765701033623	36.0	1.3717756794760392
980	-308.06209306382146	28.86833426157155	2.0	24.0	1.0	[0.15, 0.04645011309743635, 0.0014657653362870374, 0.15]	-13.88459382559956	5.853868024062706e-05	37.8	1.3706970353272303
981	-322.6894240598276	30.237911825126908	2.0	24.0	1.0	[0.15, 0.04721806100112228, 0.001325535875309221, 0.15]	-14.627330996006142	0.0009056749095806471	39.599999999999994	1.3695775635553582
982	-336.9783947648951	31.606626488145	2.0	24.0	1.0	[0.15, 0.04776070463650448, 0.001383845440520843, 0.15]	-14.288970705067452	0.00031449798745640994	41.39999999999999	1.3687146630180915
983	-351.49629337249206	32.97642336451509	2.0	24.0	1.0	[0.15, 0.04705963106387879, 0.001345061341259459, 0.15]	-14.517898607596983	0.0006382792322500036	43.19999999999999	1.3697968763700916
984	-365.2788015220969	34.34600331482921	2.0	24.0	1.0	[0.15, 0.04715321085700868, 0.0014836572557475258, 0.15]	-13.782508149604837	0.00031641534240758467	44.999999999999986	1.3695799503141197
985	-379.2349279022516	35.71603507385774	2.0	24.0	1.0	[0.15, 0.046856970035078965, 0.0014500695808614275, 0.15]	-13.956126380154753	0.0003070816548031422	46.79999999999998	1.3700317590285294
986	-394.1656939756824	37.08705478717858	2.0	24.0	1.0	[0.15, 0.046309627846413084, 0.0012777681077067837, 0.15]	-14.93076607343076	0.00034061146617870615	48.59999999999998	1.3710197133208424
987	-408.8598895813167	38.458336315025775	2.0	24.0	1.0	[0.15, 0.04611001142238454, 0.0013177043580528908, 0.15]	-14.694195605634256	0.00039500146946584117	50.39999999999998	1.3712815278471968
988	-423.5102255332882	39.82994100433964	2.0	24.0	1.0	[0.15, 0.04589671214562134, 0.0013259161906435436, 0.15]	-14.65033595197151	0.0002114882746534772	52.199999999999974	1.3716046893138634
989	-437.78626372054845	41.20076643480422	2.0	24.0	1.0	[0.15, 0.0463832079355781, 0.0013908852581814765, 0.15]	-14.276038187260246	0.00020303410392802972	53.99999999999997	1.3708254304645862
990	-452.7116014524373	42.572966667710844	2.0	24.0	1.0	[0.15, 0.04555236125768121, 0.0012810237415272062, 0.15]	-14.925337731888893	0.00014603390983413818	55.79999999999997	1.3722002329066227
991	-467.6607919668181	43.9448258348382	2.0	24.0	1.0	[0.15, 0.04576544530273817, 0.001276482003260616, 0.15]	-14.949190514380804	0.0001288647044035631	57.599999999999966	1.3718591671273574
992	-481.9779377378801	45.31551022851056	2.0	24.0	1.0	[0.15, 0.04648399629785313, 0.001382996746045142, 0.15]	-14.317145771061973	0.00015008184432156694	59.39999999999996	1.370684393672362
993	-496.53033758953495	46.68673145668204	2.0	24.0	1.0	[0.15, 0.04614546115840735, 0.0013420625757331515, 0.15]	-14.552399851654856	0.00021741458238509325	61.19999999999996	1.3712212281714817
994	-511.4328776847187	48.05859816826332	2.0	24.0	1.0	[0.15, 0.04576317497162177, 0.001284092599537265, 0.15]	-14.902540095183738	8.956688248843734e-05	62.99999999999996	1.371866711581283
995	-526.271982283708	49.4300980176861	2.0	24.0	1.0	[0.15, 0.045989258172301456, 0.0012938222174237264, 0.15]	-14.839104598989346	7.431482633832484e-05	64.79999999999995	1.3714998494227768
996	-540.4602409577201	50.80079231371916	2.0	24.0	1.0	[0.15, 0.04645330868058665, 0.0014069759131713697, 0.15]	-14.18825867401213	0.00016830904774506946	66.59999999999995	1.3706942960330566
997	-554.7502347181585	52.171608879223136	2.0	24.0	1.0	[0.15, 0.04638233448539316, 0.0013883413450981894, 0.15]	-14.289993760438339	4.396221378942913e-05	68.39999999999995	1.370816565503978
998	-568.916102170928	53.54258515044152	2.0	24.0	1.0	[0.15, 0.046277788739244236, 0.0014118222221651128, 0.15]	-14.165867452769461	7.723087700378661e-05	70.19999999999995	1.37097627121838
999	-583.2187509878569	54.913585206664806	2.0	24.0	1.0	[0.15, 0.04627042916263016, 0.001386405061929285, 0.15]	-14.302648816928945	2.843585119694844e-05	71.99999999999994	1.3710000562232874
1000	-14.010162633843867	1.371033181547935	2.0	25.0	1.0	[0.15, 0.04623433011738547, 0.0014417939543970523, 0.15]	-14.010162633843867	0.00020993873658768086	1.8	1.371033181547935
1001	-28.072690898436353	2.741189278328248	2.0	25.0	1.0	[0.15, 0.04680429747374963, 0.0014295773224329762, 0.15]	-14.062528264592485	0.00039173545642105047	3.6	1.3701560967803126
1002	-42.49063716890414	4.111872993517147	2.0	25.0	1.0	[0.15, 0.04647489138873811, 0.0013647642843655744, 0.15]	-14.417946270467791	0.0002365105094437222	5.4	1.3706837151888989
1003	-56.74294131672868	5.4830804295789335	2.0	25.0	1.0	[0.15, 0.046112944940097, 0.001396179805132192, 0.15]	-14.252304147824539	0.00045806881114790726	7.2	1.3712074360617867
1004	-70.50989937475387	6.854163280786157	2.0	25.0	1.0	[0.15, 0.04614636337486311, 0.001490640324407737, 0.15]	-13.766958058025189	0.0003690801473336074	9.0	1.3710828512072228
1005	-84.10608196275207	8.225553173206503	2.0	25.0	1.0	[0.15, 0.045903601405902085, 0.0015271598080749446, 0.15]	-13.596182587998204	0.0005341967785630741	10.8	1.3713898924203467
1006	-98.02828629504823	9.597956551116063	2.0	25.0	1.0	[0.15, 0.04525283543034408, 0.0014627737034617618, 0.15]	-13.922204332296166	0.00040003282895261487	12.600000000000001	1.3724033779095601
1007	-111.31198310696315	10.970528019263117	2.0	25.0	1.0	[0.15, 0.04506877834135287, 0.0015993420175473582, 0.15]	-13.283696811914917	0.0006024060867496466	14.400000000000002	1.3725714681470538
1008	-124.84415255426815	12.343678972145424	2.0	25.0	1.0	[0.15, 0.044717191900035445, 0.001545887425122155, 0.15]	-13.532169447304998	6.73651684703837e-05	16.200000000000003	1.3731509528823072
1009	-138.21358145418233	13.716026480495936	2.0	25.0	1.0	[0.15, 0.045282630075787145, 0.001579077471099435, 0.15]	-13.369428899914185	0.0006722895158293715	18.000000000000004	1.372347508350512
1010	-152.5183088781723	15.089316179315773	2.0	25.0	1.0	[0.15, 0.04474137139777475, 0.0013914339554893774, 0.15]	-14.304727423989954	0.00019883456443850242	19.800000000000004	1.3732896988198382
1011	-166.9236231358983	16.46337985511515	2.0	25.0	1.0	[0.15, 0.04420782555437754, 0.0013749356647575785, 0.15]	-14.405314257726006	0.000551904418244404	21.600000000000005	1.374063675799377
1012	-181.26778806034616	17.837393163202872	2.0	25.0	1.0	[0.15, 0.04421779629569708, 0.0013861030725207263, 0.15]	-14.344164924447863	0.00019594005052223066	23.400000000000006	1.374013308087723
1013	-194.36341030807594	19.210538699105943	2.0	25.0	1.0	[0.15, 0.04463995340983162, 0.001644970467976249, 0.15]	-13.095622247729786	0.0007183787418659102	25.200000000000006	1.3731455359030715
1014	-207.50309123740658	20.58464235756876	2.0	25.0	1.0	[0.15, 0.043975038605218716, 0.0016377294558160987, 0.15]	-13.139680929330643	0.0006376326605371835	27.000000000000007	1.3741036584628197
1015	-221.28651390303807	21.95960189062931	2.0	25.0	1.0	[0.15, 0.04347075533244401, 0.0014981638655899, 0.15]	-13.78342266563149	0.00015378146207823147	28.800000000000008	1.3749595330605486
1016	-234.8410076754414	23.33476746963835	2.0	25.0	1.0	[0.15, 0.04329512505474629, 0.0015472590956282636, 0.15]	-13.554493772403328	0.00034372963012459066	30.60000000000001	1.3751655790090436
1017	-247.64444967682329	24.71010789872299	0.0	25.0	1.0	[0.15, 0.0431084488558808, 0.0017201237010267862, 0.15]	-12.803442001381889	0.00044132130708415113	34.10000000000001	1.3753404290846367
1018	-261.1845899338557	26.085716431378913	0.0	25.0	1.0	[0.15, 0.043103456855007105, 0.0015420164751784135, 0.15]	-13.540140257032446	0.0010729904254083158	37.60000000000001	1.3756085326559253
1019	-275.55404537653266	27.461759856002082	0.0	25.0	1.0	[0.15, 0.04293902690940579, 0.0013815919878082052, 0.15]	-14.369455442676978	0.0006467985058017743	41.10000000000001	1.3760434246231692
1020	-290.1512848720978	28.838949245712456	0.0	25.0	1.0	[0.15, 0.04216141712211605, 0.0013444197465530326, 0.15]	-14.597239495565157	0.0005621443356052218	44.60000000000001	1.3771893897103729
1021	-304.88263427700053	30.2162186993572	0.0	25.0	1.0	[0.15, 0.0421626537649507, 0.0013221988542776529, 0.15]	-14.731349404902732	0.0004180728632458649	48.10000000000001	1.377269453644744
1022	-321.12145858137296	31.592199550614925	0.0	25.0	1.0	[0.15, 0.043187978217369, 0.0010886111502124314, 0.15]	-16.23882430437242	0.0016628427568217588	51.60000000000001	1.3759808512577274
1023	-336.3181096213385	32.968668353702554	0.0	25.0	1.0	[0.15, 0.042783064386211246, 0.0012419308228098298, 0.15]	-15.19665103996557	0.0007552957899386205	55.10000000000001	1.3764688030876298
1024	-339.0497031212207	34.32954584352319	0.0	25.0	1.0	[0.15, 0.038935207555021896, 0.021988074533188323, 0.15]	-2.7315934998821843	0.01036608482513585	58.60000000000001	1.360877489820638
1025	-341.04733900982416	35.67655226274883	0.0	25.0	1.0	[0.15, 0.03650605821949737, 0.035211399253096375, 0.15]	-1.9976358886034395	0.010376485786916191	62.10000000000001	1.3470064192256368
1026	-342.77701665718905	37.01208630396938	0.0	25.0	1.0	[0.15, 0.03484634897807282, 0.04177430651362733, 0.15]	-1.7296776473649205	0.012092204370079008	65.60000000000001	1.335534041220555
1027	-344.42951574192347	38.53774560366732	0.0	25.0	1.0	[0.15, 0.0275589931806807, 0.042477091787175666, 0.15]	-1.652499084734413	0.01970111435245294	69.10000000000001	1.525659299697935
1028	-347.51305934163014	40.00868350731363	4.0	25.0	1.0	[0.15, 0.15, 0.014520039242794438, 0.15]	-3.0835435997066467	0.012886655663574904	69.10000000000001	1.4709379036463108
1029	-351.05695705932305	41.50317914101749	0.0	25.0	1.0	[0.15, 0.15, 0.009875305298246363, 0.15]	-3.5438977176929134	0.013427967153355721	72.60000000000001	1.494495633703862
1030	-354.5590321425392	43.014823742469986	0.0	25.0	1.0	[0.15, 0.15, 0.010526141850578312, 0.15]	-3.5020750832161553	0.010028915630574842	76.10000000000001	1.5116446014524954
1031	-357.7538704139089	44.553144543805274	0.0	25.0	1.0	[0.15, 0.15, 0.010938275369282281, 0.15]	-3.194838271369667	0.01510286069407844	79.60000000000001	1.5383208013352916
1032	-361.3967870212762	46.101056746006826	0.0	25.0	1.0	[0.15, 0.15, 0.009099929309280077, 0.15]	-3.6429166073673667	0.01685807734328755	83.10000000000001	1.5479122022015492
1033	-367.63663483260433	47.60488695662427	0.0	25.0	1.0	[0.15, 0.15, 0.005027729883175206, 0.06144360222618259]	-6.239847811328124	0.016458608704978873	86.60000000000001	1.5038302106174424
1034	-376.85120898011724	49.144697541941596	0.0	25.0	1.0	[0.15, 0.15, 0.002878510290382523, 0.035035064078842555]	-9.214574147512916	0.018138278928088617	90.10000000000001	1.5398105853173276
1035	-387.502878531836	50.6902506142685	0.0	25.0	1.0	[0.15, 0.15, 0.0024473997257978206, 0.030903489695156928]	-10.651669551718777	0.007603269375544126	93.60000000000001	1.5455530723269066
1036	-398.5473852180858	52.23661427573817	0.0	25.0	1.0	[0.15, 0.15, 0.002387142660246564, 0.030311492175067217]	-11.044506686249788	0.0018658858003621382	97.10000000000001	1.54636366146967
1037	-411.78900862340726	53.765582300520876	0.0	25.0	1.0	[0.15, 0.01983478574066986, 0.0021775830546237706, 0.02860265970124649]	-13.241623405321452	0.004414981433344945	100.60000000000001	1.5289680247827087
1038	-425.0317358271898	55.294783727913085	0.0	25.0	1.0	[0.15, 0.02071143620989089, 0.0021774636068588402, 0.0275374816561215]	-13.242727203782529	0.004033568713212501	104.10000000000001	1.5292014273922128
1039	-438.6507538495162	56.82496789182004	0.0	25.0	1.0	[0.15, 0.022211771533465645, 0.0020544889669123806, 0.02549479876236568]	-13.619018022326438	0.0034955132626562496	107.60000000000001	1.5301841639069536
1040	-13.927360280255195	1.5307079914738084	0.0	26.0	1.0	[0.15, 0.02342553688435058, 0.0019790562954017, 0.024012511839585887]	-13.927360280255195	0.0017780664819831754	3.5	1.5307079914738084
1041	-27.99415484489495	3.06153501336846	0.0	26.0	1.0	[0.15, 0.023024049743552932, 0.001955301139451354, 0.02436654343283426]	-14.066794564639757	0.0002972452320532871	7.0	1.5308270218946514
1042	-41.92902741161021	4.592190856732678	0.0	26.0	1.0	[0.15, 0.023398904654708702, 0.001988212652058615, 0.024062930014081732]	-13.93487256671526	0.0008329674467936375	10.5	1.5306558433642181
1043	-56.01722428398551	6.12306260560626	0.0	26.0	1.0	[0.15, 0.02306643961515164, 0.0019475186767347033, 0.0243036619215597]	-14.088196872375303	0.00041782181284731444	14.0	1.5308717488735823
1044	-70.00646749464923	7.653829002376964	0.0	26.0	1.0	[0.15, 0.023351809084399735, 0.0019686715932585096, 0.024060725224235583]	-13.989243210663709	0.0010995982878136317	17.5	1.5307663967707046
1045	-84.01165035542421	9.18459187364653	0.0	26.0	1.0	[0.15, 0.023056397171499547, 0.0019666338115276547, 0.02436283801669491]	-14.005182860774985	0.0008811315043090205	21.0	1.530762871269566
1046	-98.10092062946025	10.71550729650917	0.0	26.0	1.0	[0.15, 0.023341118377658805, 0.0019424049582584912, 0.024004659400135245]	-14.089270274036041	0.0008192565623604619	24.5	1.5309154228626398
1047	-112.05590767714254	12.246135550431248	0.0	26.0	1.0	[0.15, 0.023143668494693456, 0.001990963116855761, 0.024334443664508352]	-13.954987047682293	0.00011110440087632283	28.0	1.5306282539220775
1048	-126.02586948209785	13.776930967771435	0.0	26.0	1.0	[0.15, 0.023464612811539724, 0.0019639720703453303, 0.02393389200855126]	-13.969961804955311	0.001972890920197313	31.5	1.5307954173401876
1049	-139.916255903026	15.307445268168275	0.0	26.0	1.0	[0.15, 0.023177817603117132, 0.002011236029799896, 0.024351061358170577]	-13.890386420928163	6.779459127698714e-05	35.0	1.5305143003968396
1050	-153.89102893400764	16.838180644295132	0.0	26.0	1.0	[0.15, 0.02342089103571504, 0.001974292606835787, 0.0240048009811767]	-13.974773030981622	0.0009896690674118499	38.5	1.5307353761268565
1051	-167.8844278648408	18.368899540844847	0.0	26.0	1.0	[0.15, 0.02326734160819608, 0.00197644378187478, 0.024167647189778776]	-13.993398930833163	0.00034933716354153103	42.0	1.530718896549716
1052	-181.79223751286474	19.899511861566513	0.0	26.0	1.0	[0.15, 0.023051332600593666, 0.0019929968200481252, 0.024435662250876906]	-13.907809648023935	0.0011284008110064253	45.5	1.530612320721665
1053	-195.85858827899955	21.43039881826104	0.0	26.0	1.0	[0.15, 0.023387567709724784, 0.001947592834416845, 0.023970587209994718]	-14.066350766134812	0.0009490178934900564	49.0	1.5308869566945253
1054	-209.8223253081319	22.961145005135638	0.0	26.0	1.0	[0.15, 0.023783351663830096, 0.001973849677037264, 0.023634894972130744]	-13.963737029132353	0.0013041609342671625	52.5	1.5307461868745995
1055	-223.7139900230881	24.49167843425307	0.0	26.0	1.0	[0.15, 0.023486906532549128, 0.0020102154156537992, 0.024028859268442584]	-13.891664714956203	0.00011034048159926111	56.0	1.5305334291174348
1056	-237.6492410303936	26.022252867636524	0.0	26.0	1.0	[0.15, 0.022717730205823582, 0.0019955170580197184, 0.024794563782461455]	-13.935251007305517	0.0002594720744387106	59.5	1.5305744333834534
1057	-251.62921100388215	27.552939910166863	0.0	26.0	1.0	[0.15, 0.022636514746696142, 0.0019749327722413073, 0.02482700136584201]	-13.979969973488553	0.000850364259689621	63.0	1.5306870425303387
1058	-265.5787024372447	29.083693903194536	0.0	26.0	1.0	[0.15, 0.024065815769855833, 0.0019727317359618485, 0.02334836725188337]	-13.949491433362578	0.001765202510852231	66.5	1.5307539930276723
1059	-279.6091855509866	30.61450872195965	0.0	26.0	1.0	[0.15, 0.02299801801183534, 0.0019572386235546186, 0.024398613324272764]	-14.030483113741855	0.0010430606090676576	70.0	1.5308148187651136
1060	-293.45909931804846	32.14506125112631	0.0	26.0	1.0	[0.15, 0.02335820044432073, 0.0020059477049006085, 0.02415041733339643]	-13.849913767061897	0.0015034873900903896	73.5	1.5305525291666606
1061	-307.29783893293654	33.675569008079705	0.0	26.0	1.0	[0.15, 0.023001150038227534, 0.002010840249405865, 0.024533951106900254]	-13.838739614888112	0.0014015145725476581	77.0	1.5305077569533956
1062	-321.26244963042564	35.20636925162042	0.0	26.0	1.0	[0.15, 0.023205491599631534, 0.001961468752721697, 0.02419405028839284]	-13.964610697489112	0.0023231548708266755	80.5	1.5308002435407173
1063	-335.41466977924875	36.73737780946154	0.0	26.0	1.0	[0.15, 0.023196378470026164, 0.0019248906080604354, 0.024109477429423837]	-14.15222014882313	0.0007533057636534985	84.0	1.5310085578411206
1064	-349.5449069089252	38.26833550940148	0.0	26.0	1.0	[0.15, 0.023268713061632883, 0.001934188089863541, 0.02405912310224935]	-14.130237129676479	0.000498988645156072	87.5	1.5309576999399386
1065	-363.54114105089275	39.799022025993864	0.0	26.0	1.0	[0.15, 0.022967875685474703, 0.0019792996965293944, 0.02448726435755783]	-13.99623414196755	5.469420418859386e-05	91.0	1.5306865165923818
1066	-377.3540753750151	41.32947273838109	0.0	26.0	1.0	[0.15, 0.02366625302150468, 0.0020257337657847217, 0.023884804144937176]	-13.812934324122324	0.0008248056371561813	94.5	1.5304507123872284
1067	-391.3723708649856	42.86024147758929	0.0	26.0	1.0	[0.15, 0.023050032032612997, 0.001965636725619981, 0.024366618958547342]	-14.018295489970535	0.0006375962789224822	98.0	1.5307687392081974
1068	-405.2982652520831	44.390893892089736	0.0	26.0	1.0	[0.15, 0.023374780452461826, 0.001988599449415799, 0.024088861406366693]	-13.925894387097504	0.0010258287688325793	101.5	1.530652414500441
1069	-419.291248828222	45.92159139989552	0.0	26.0	1.0	[0.15, 0.022820405100905126, 0.0019754734503657292, 0.024633468085410958]	-13.992983576138926	0.0004634228741511158	105.0	1.530697507805786
1070	-433.2913482887871	47.452391551295165	0.0	26.0	1.0	[0.15, 0.02336895085172738, 0.0019625842893297423, 0.024028472950780498]	-14.000099460565059	0.0013373767130862837	108.5	1.5308001513996463
1071	-447.25577988387806	48.98307662601963	0.0	26.0	1.0	[0.15, 0.023612294104595796, 0.001983980818998807, 0.023834510151979734]	-13.964431595090936	0.00044150621306452434	112.0	1.5306850747244658
1072	-461.20974043399457	50.513761042159004	0.0	26.0	1.0	[0.15, 0.02393295706910436, 0.0019849899970924233, 0.023512545360886858]	-13.953960550116514	0.0006272701885003997	115.5	1.5306844161393753
1073	-475.1561692504545	52.0444065096259	0.0	26.0	1.0	[0.15, 0.023740835519670277, 0.0019915626799973303, 0.02372245938035789]	-13.946428816459946	0.00026789849825971244	119.0	1.530645467466896
1074	-489.20976542769415	53.57522875355972	0.0	26.0	1.0	[0.15, 0.023231962784432774, 0.001957929182899636, 0.024157304121414327]	-14.053596177239616	0.00039614865250323474	122.5	1.5308222439338208
1075	-503.1603716307496	55.10589260550579	0.0	26.0	1.0	[0.15, 0.0234998686643767, 0.0019872364387339596, 0.02395725871715702]	-13.950606203055441	0.0005184215361069018	126.0	1.5306638519460698
1076	-517.204532439067	56.63668545872815	0.0	26.0	1.0	[0.15, 0.02326276382531749, 0.0019631670546539394, 0.024139298668365727]	-14.044160808317356	0.000189541458329272	129.5	1.5307928532223647
1077	-531.2171661580766	58.16747412252086	0.0	26.0	1.0	[0.15, 0.02324274316256366, 0.0019637719559589474, 0.02416164199206058]	-14.01263371900959	0.0009273941155540965	133.0	1.5307886637927082
1078	-545.2431292741742	59.698263241184854	0.0	26.0	1.0	[0.15, 0.023471393343558918, 0.0019652418673264246, 0.023929647669490416]	-14.025963116097607	0.00046686068851638826	136.5	1.5307891186639941
1079	-559.2333366409893	61.22897555277107	0.0	26.0	1.0	[0.15, 0.0229721754703901, 0.001974796747728166, 0.024471474438161063]	-13.990207366815113	0.0005790661550282485	140.0	1.530712311586214
1080	-14.011740005550623	1.5307854639846667	0.0	27.0	1.0	[0.15, 0.023184496191303652, 0.0019638747723554725, 0.02422212981799799]	-14.011740005550623	0.0009432732790575774	3.5	1.5307854639846667
1081	-28.119015235838145	3.061683817580912	0.0	27.0	1.0	[0.15, 0.02306191752869771, 0.0019430569605341547, 0.02429588497044609]	-14.107275230287522	0.0003221828163973391	7.0	1.5308983535962448
1082	-41.99732524624946	4.59216462030264	0.0	27.0	1.0	[0.15, 0.022715928647450576, 0.0020117920627286605, 0.02483890994834677]	-13.878310010411315	0.0003563704837527726	10.5	1.5304808027217276
1083	-56.00942618775308	6.123016863953563	0.0	27.0	1.0	[0.15, 0.023553537364776438, 0.0019545274551752718, 0.02381843038135319]	-14.012100941503622	0.001716217204860359	14.0	1.5308522436509224
1084	-70.00204731527639	7.6537090517315605	0.0	27.0	1.0	[0.15, 0.022742261273199404, 0.0019754809490775548, 0.024716004933190025]	-13.992621127523309	0.00047859412100073406	17.5	1.5306921877779975
1085	-83.73123035866911	9.183936528221857	0.0	27.0	1.0	[0.15, 0.0225543443367952, 0.002053234530120544, 0.02512007235720583]	-13.729183043392716	0.0007929139918220815	21.0	1.5302274764902957
1086	-97.39277715629693	10.714225625559079	0.0	27.0	1.0	[0.15, 0.023952455922518576, 0.002054876099279765, 0.02366958408167842]	-13.661546797627826	0.0022960250283697425	24.5	1.5302890973372227
1087	-111.49007769165911	12.245134147191875	0.0	27.0	1.0	[0.15, 0.023326369615723534, 0.001943597519210212, 0.024022726487469896]	-14.097300535362187	0.0005172333267938479	28.0	1.5309085216327953
1088	-125.47957966495001	13.77586673103682	0.0	27.0	1.0	[0.15, 0.02309224027003061, 0.0019722877492656206, 0.024339961324277216]	-13.989501973290894	0.0007985933718038121	31.5	1.5307325838449448
1089	-139.435730991503	15.306592972313249	0.0	27.0	1.0	[0.15, 0.023818870876768428, 0.0019775280956737386, 0.02360791784812343]	-13.95615132655299	0.0011887717535130208	35.0	1.5307262412764295
1090	-153.29474860530095	16.83707270850937	0.0	27.0	1.0	[0.15, 0.023298874807303506, 0.0020185255192367137, 0.02424331872277328]	-13.85901761379796	0.0002584749149578584	38.5	1.5304797361961229
1091	-167.17286028967897	18.36758900367799	0.0	27.0	1.0	[0.15, 0.022918132571063732, 0.0020082581072133794, 0.024615171456590874]	-13.878111684378021	0.0006317841242577712	42.0	1.5305162951686175
1092	-181.09092075869034	19.89825361400977	0.0	27.0	1.0	[0.15, 0.02364122599366652, 0.0019879123747709435, 0.023814203792289854]	-13.918060469011394	0.00127697258608732	45.5	1.5306646103317845
1093	-195.1201928669245	21.429007949753252	0.0	27.0	1.0	[0.15, 0.022947605370815083, 0.0019669700731787814, 0.024477457404018875]	-14.02927210823415	0.0002571828186066017	49.0	1.5307543357434807
1094	-208.99108946900375	22.959507613680703	0.0	27.0	1.0	[0.15, 0.023616496129743102, 0.002016928959998013, 0.023913076805495037]	-13.870896602079267	8.527673002296888e-05	52.5	1.530499663927452
1095	-222.90396519731962	24.490112902245563	0.0	27.0	1.0	[0.15, 0.023682556264634738, 0.00199859355293429, 0.023799233431263597]	-13.912875728315859	0.0005285306792835883	56.0	1.5306052885648613
1096	-236.74029338699611	26.02055874392407	0.0	27.0	1.0	[0.15, 0.023674181724183424, 0.0020264333372612417, 0.023879194432297607]	-13.836328189676497	0.00018294223021159844	59.5	1.5304458416785078
1097	-250.6255891373288	27.55109729659931	0.0	27.0	1.0	[0.15, 0.023273755125374627, 0.0020077717126941188, 0.024242433214639734]	-13.885295750332684	0.0004728682756351289	63.0	1.5305385526752384
1098	-264.7060809662255	29.081946078663993	0.0	27.0	1.0	[0.15, 0.023068364673446414, 0.0019518806647050347, 0.02431169466038519]	-14.08049182889669	0.0002416778132459781	66.5	1.5308487820646826
1099	-278.5699069040048	30.6124341941551	0.0	27.0	1.0	[0.15, 0.02296489140441717, 0.002013480091836012, 0.02458030439803285]	-13.863825937779325	0.0005610302379544529	70.0	1.5304881154911063
1100	-292.445113511357	32.143009602153334	0.0	27.0	1.0	[0.15, 0.023569302246991764, 0.002003334346630285, 0.023926698806449348]	-13.875206607352187	0.001081946723358664	73.5	1.5305754079982337
1101	-306.50101007043736	33.673821809282934	0.0	27.0	1.0	[0.15, 0.022855698988088854, 0.0019560452183295073, 0.02454525042383159]	-14.055896559080354	0.0005172977888360787	77.0	1.5308122071296018
1102	-320.43218768111825	35.20451961429366	0.0	27.0	1.0	[0.15, 0.023471349510673995, 0.0019811427351581327, 0.023970897373604205]	-13.931177610680905	0.0015088202530088959	80.5	1.5306978050107278
1103	-332.8620867938364	36.759989314435835	0.0	27.0	1.0	[0.15, 0.022529000303602942, 0.0020224260951727338, 0.15]	-12.429899112718168	0.0007202950444097936	84.0	1.5554697001421733
1104	-345.1134512461353	38.31444004520963	0.0	27.0	1.0	[0.15, 0.023481342766613417, 0.00204756202469007, 0.15]	-12.251364452298883	0.0019786721472531484	87.5	1.5544507307737954
1105	-357.5347250206912	39.86911810028999	0.0	27.0	1.0	[0.15, 0.023369510947014324, 0.002010452068169085, 0.15]	-12.421273774555921	0.0007322426632160849	91.0	1.5546780550803598
1106	-370.06440266726446	41.42423089046879	0.0	27.0	1.0	[0.15, 0.023027837726787365, 0.001979753033378538, 0.15]	-12.529677646573274	0.0008977181477946006	94.5	1.5551127901788018
1107	-382.5693001483218	42.97941786975468	0.0	27.0	1.0	[0.15, 0.022956449405895453, 0.001978381023588183, 0.15]	-12.504897481057366	0.0017227783791637973	98.0	1.5551869792858841
1108	-395.09195483835526	44.53410630563378	0.0	27.0	1.0	[0.15, 0.023471910116254425, 0.0019747192160034315, 0.15]	-12.52265469003346	0.000888659329654159	101.5	1.5546884358791033
1109	-407.4720570229947	46.08838545906353	0.0	27.0	1.0	[0.15, 0.02372151953105669, 0.002026037872463642, 0.15]	-12.380102184639469	9.615284142910023e-05	105.0	1.554279153429755
1110	-419.84961638678385	47.64305082753861	0.0	27.0	1.0	[0.15, 0.023313496173573464, 0.0020321152383663507, 0.15]	-12.377559363789137	0.00022254921707901454	108.5	1.5546653684750789
1111	-432.3503151611567	49.19780071857861	0.0	27.0	1.0	[0.15, 0.02338649887381092, 0.0019821997621175813, 0.15]	-12.500698774372843	0.0009515073863978224	112.0	1.554749891040006
1112	-444.5732098994015	50.75276957194268	0.0	27.0	1.0	[0.15, 0.02282218095074036, 0.0020899601870420156, 0.15]	-12.222894738244795	0.00039922388829183867	115.5	1.5549688533640658
1113	-456.98231166281727	52.30881512666124	0.0	27.0	1.0	[0.15, 0.021888347660715686, 0.002038148661673801, 0.15]	-12.409101763415768	0.0009392711211814201	119.0	1.5560455547185565
1114	-469.2681532038684	53.8632340439878	0.0	27.0	1.0	[0.15, 0.02357722699650459, 0.0020273474333716793, 0.15]	-12.28584154105111	0.0025377256816057846	122.5	1.5544189173265632
